id,nft_rank,rarity score,img_url,is_one_of_one,base_color,spots,tire_color,window_color,tip_color,lights_color,door_color,wheel_color,background,trait_count
1556,7486,53.67,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1556,No,Yellow,None,None,None,None,Blue,Blue,Blue,Night,3
4557,7487,53.66,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4557,No,Yellow,Big Spot,None,None,None,Yellow,None,Green,Fall,3
79,7488,53.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/79,No,Yellow,Three Spots,None,Blue,None,Orange,Blue,Blue,Night,5
5402,7489,53.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5402,No,Yellow,Two Spots,None,Green,Green,Blue,Blue,Black,Fall,6
3424,7490,53.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3424,No,Rotten,Big Spot,None,None,None,Yellow,Cyan,Black,Jungle,4
1129,7491,53.64,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1129,No,Yellow,Three Spots,None,Blue,Green,Cyan,Black,Black,Jungle,6
7961,7492,53.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7961,No,Yellow,Three Spots,None,None,Green,Cyan,Black,Black,Night,5
6708,7493,53.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6708,No,Rotten,Single Spot,Blue,None,Red,None,Blue,Blue,Fall,5
7614,7494,53.63,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7614,No,Yellow,Two Spots,None,Black,None,Yellow,Red,None,Jungle,4
1681,7495,53.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1681,No,Yellow,Single Spot,White,Green,None,Cyan,Cyan,Black,Jungle,6
1204,7496,53.62,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1204,No,Yellow,Big Spot,Blue,None,Blue,Yellow,Black,Black,Jungle,6
5626,7497,53.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5626,No,Yellow,Single Spot,None,None,None,None,Cyan,Black,Night,3
5635,7498,53.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5635,No,Yellow,None,Green,None,Green,Red,Blue,Black,Sunset,5
912,7499,53.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/912,No,Yellow,Small Spots,None,None,Red,None,Green,Black,Jungle,4
5134,7500,53.61,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5134,No,Rotten,None,None,Green,Red,Green,Black,Black,Jungle,5
8034,7501,53.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8034,No,Yellow,None,White,Black,None,None,Red,Blue,Jungle,4
2882,7502,53.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2882,No,Yellow,Big Spot,Blue,None,None,Red,Blue,Red,Jungle,5
1802,7503,53.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1802,No,Yellow,Single Spot,White,None,None,Red,Purple,Red,Night,5
9374,7504,53.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9374,No,Yellow,Single Spot,None,Red,None,Orange,Black,Blue,Jungle,5
872,7505,53.6,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/872,No,Yellow,None,None,None,Red,None,Green,Blue,Sunset,3
7041,7506,53.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7041,No,Rotten,Single Spot,White,Black,Red,None,None,None,Night,4
4756,7507,53.59,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4756,No,Yellow,Single Spot,Green,None,Orange,Yellow,None,Green,Sunset,5
731,7508,53.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/731,No,Yellow,Small Spots,None,Black,Purple,Yellow,None,Red,Jungle,5
1050,7509,53.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1050,No,Green,Two Spots,None,Blue,Green,Yellow,Black,Red,Jungle,6
4921,7510,53.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4921,No,Yellow,None,Blue,None,Orange,None,Green,Red,Jungle,4
4063,7511,53.57,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4063,No,Yellow,Single Spot,Blue,Black,None,Green,Blue,None,Sunset,5
3528,7512,53.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3528,No,Yellow,None,White,None,None,None,Black,Green,Night,3
6533,7513,53.55,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6533,No,Rotten,Single Spot,None,Black,Green,None,None,None,Jungle,3
1866,7514,53.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1866,No,Yellow,None,None,Black,Orange,Orange,Purple,Red,Jungle,5
1804,7515,53.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1804,No,Yellow,Three Spots,None,None,None,Red,None,Red,Jungle,3
8418,7516,53.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8418,No,Rotten,Big Spot,None,None,Green,Red,None,Black,Jungle,4
7394,7517,53.54,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7394,No,Yellow,None,None,None,Purple,Red,None,Black,Jungle,3
1325,7518,53.53,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1325,No,Yellow,Big Spot,None,Black,Green,Orange,Black,Green,Jungle,6
2992,7519,53.52,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2992,No,Yellow,None,None,Blue,Orange,Orange,Green,Black,Sunset,5
4191,7520,53.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4191,No,Yellow,Single Spot,White,None,Orange,Cyan,Black,Black,Night,6
9420,7521,53.51,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9420,No,Rotten,Two Spots,None,Black,Orange,Blue,None,Red,Jungle,5
5187,7522,53.49,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5187,No,Yellow,Small Spots,None,Blue,Green,None,None,Red,Jungle,4
536,7523,53.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/536,No,Yellow,Single Spot,None,Black,Purple,Cyan,Blue,Black,Sunset,6
8324,7524,53.48,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8324,No,Yellow,Single Spot,None,Purple,Green,Yellow,Black,None,Jungle,5
8593,7525,53.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8593,No,Green,Two Spots,None,None,Red,Red,Blue,Black,Jungle,5
4374,7526,53.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4374,No,Yellow,Big Spot,White,None,None,Cyan,Blue,Blue,Sunset,5
3287,7527,53.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3287,No,Yellow,Small Spots,None,None,None,Yellow,Blue,Green,Sunset,4
6,7528,53.47,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6,No,Yellow,Big Spot,None,None,Orange,None,Blue,Black,Fall,4
9429,7529,53.46,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9429,No,Yellow,Single Spot,None,Black,Purple,Red,Green,Red,Jungle,6
116,7530,53.45,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/116,No,Yellow,Single Spot,None,Blue,None,Red,None,None,Sunset,3
1553,7531,53.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1553,No,Rotten,Single Spot,White,Black,None,None,Cyan,Green,Jungle,5
6146,7532,53.44,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6146,No,Yellow,Single Spot,Cyan,Blue,None,Yellow,Black,Black,Fall,6
5441,7533,53.43,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5441,No,Yellow,Two Spots,None,Black,Orange,Blue,Blue,Blue,Fall,6
4486,7534,53.43,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4486,No,Yellow,Big Spot,None,Green,Green,Blue,None,Blue,Jungle,5
4329,7535,53.42,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4329,No,Yellow,None,White,Green,Green,None,Blue,Green,Sunset,5
7989,7536,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7989,No,Yellow,Small Spots,None,None,None,Yellow,Green,Red,Sunset,4
8730,7537,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8730,No,Rotten,Three Spots,Blue,Blue,None,Yellow,None,Blue,Jungle,5
3960,7538,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3960,No,Yellow,Single Spot,Blue,Black,Red,None,Black,Green,Night,6
1747,7539,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1747,No,Yellow,Single Spot,None,Blue,Green,Blue,Green,Black,Sunset,6
9106,7540,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9106,No,Yellow,Big Spot,None,Blue,Red,Orange,None,Blue,Sunset,5
4237,7541,53.41,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4237,No,Yellow,None,White,None,Red,Cyan,None,Green,Night,4
521,7542,53.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/521,No,Yellow,None,Red,None,Green,Orange,Blue,Blue,Jungle,5
5373,7543,53.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5373,No,Yellow,None,None,Green,None,Blue,None,Blue,Fall,3
1483,7544,53.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1483,No,Yellow,None,None,Green,Green,Orange,None,Green,Night,4
2472,7545,53.4,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2472,No,Rotten,None,None,Black,None,Orange,Cyan,Black,Fall,4
2317,7546,53.39,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2317,No,Yellow,Three Spots,None,None,Blue,Yellow,None,Green,Fall,4
9003,7547,53.39,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9003,No,Rotten,Single Spot,None,None,Green,Yellow,Cyan,None,Jungle,4
5867,7548,53.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5867,No,Rotten,Single Spot,White,Blue,None,Orange,None,Green,Fall,5
526,7549,53.38,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/526,No,Yellow,None,None,Black,Blue,Green,Blue,Blue,Night,5
7560,7550,53.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7560,No,Yellow,Big Spot,White,Blue,None,Yellow,Blue,Red,Sunset,6
2701,7551,53.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2701,No,Yellow,Two Spots,None,None,Blue,Orange,Green,None,Jungle,4
8871,7552,53.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8871,No,Yellow,None,Cyan,Black,None,Red,None,Red,Jungle,4
2912,7553,53.37,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2912,No,Yellow,Big Spot,None,Black,None,None,None,Blue,Night,3
8929,7554,53.36,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8929,No,Yellow,Three Spots,None,Black,Orange,Yellow,Black,Red,Sunset,6
466,7555,53.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/466,No,Rotten,Single Spot,None,None,Orange,None,None,Black,Jungle,3
3554,7556,53.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3554,No,Yellow,Two Spots,None,Black,Orange,Red,Black,None,Night,5
8985,7557,53.34,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8985,No,Yellow,Single Spot,None,None,Green,Red,Green,None,Night,4
256,7558,53.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/256,No,Yellow,None,White,Black,Purple,None,Black,Green,Sunset,5
4325,7559,53.33,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4325,No,Yellow,None,Blue,None,Blue,Yellow,Green,None,Jungle,4
4427,7560,53.32,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4427,No,Rotten,None,Blue,None,None,Red,Black,Blue,Sunset,4
4496,7561,53.32,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4496,No,Yellow,Big Spot,None,None,None,Cyan,None,Blue,Jungle,3
3615,7562,53.32,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3615,No,Yellow,Single Spot,Red,Black,None,Orange,None,None,Fall,4
8046,7563,53.32,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8046,No,Yellow,Single Spot,None,Blue,None,Cyan,Purple,None,Jungle,4
3557,7564,53.31,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3557,No,Yellow,Two Spots,Blue,Black,Orange,Cyan,None,Blue,Jungle,6
5819,7565,53.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5819,No,Yellow,None,White,Black,Purple,None,None,Green,Sunset,4
3596,7566,53.3,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3596,No,Yellow,None,Blue,Black,Orange,Red,Black,None,Jungle,5
9217,7567,53.29,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9217,No,Yellow,None,White,Black,Blue,Cyan,Blue,Black,Fall,6
6265,7568,53.29,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6265,No,Rotten,Single Spot,None,None,Red,None,None,Black,Sunset,3
7013,7569,53.29,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7013,No,Yellow,Single Spot,Green,None,Green,Yellow,Purple,Black,Jungle,6
265,7570,53.29,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/265,No,Yellow,None,None,Blue,Blue,Blue,Blue,Blue,Fall,5
4514,7571,53.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4514,No,Yellow,Single Spot,None,Blue,None,Yellow,Black,Cyan,Fall,5
395,7572,53.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/395,No,Yellow,None,Green,Blue,Red,Orange,Black,Black,Jungle,6
9070,7573,53.28,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9070,No,Yellow,None,Green,None,Green,Yellow,Blue,Green,Sunset,5
3706,7574,53.27,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3706,No,Green,Single Spot,None,Green,Green,Yellow,None,None,Jungle,4
3781,7575,53.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3781,No,Yellow,Big Spot,None,None,None,Yellow,Cyan,Red,Sunset,4
4192,7576,53.25,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4192,No,Yellow,None,Green,Green,None,Blue,None,Red,Jungle,4
4434,7577,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4434,No,Yellow,Big Spot,None,Blue,None,None,None,Red,Jungle,3
2346,7578,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2346,No,Yellow,Big Spot,None,None,Red,None,Green,Blue,Fall,4
1895,7579,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1895,No,Yellow,Two Spots,Blue,Blue,Red,Red,None,Red,Jungle,6
8607,7580,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8607,No,Yellow,Single Spot,Green,Black,Red,Orange,None,Green,Jungle,6
4579,7581,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4579,No,Yellow,Three Spots,White,Green,None,None,None,Red,Sunset,4
8015,7582,53.24,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8015,No,Yellow,Three Spots,Blue,None,Red,Yellow,None,Red,Sunset,5
262,7583,53.23,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/262,No,Yellow,None,Red,Black,None,Cyan,Black,Green,Jungle,5
7095,7584,53.23,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7095,No,Rotten,Two Spots,None,None,Orange,Yellow,None,Green,Fall,4
7293,7585,53.23,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7293,No,Yellow,Single Spot,None,Blue,Green,Blue,Blue,Blue,Night,6
7586,7586,53.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7586,No,Yellow,Two Spots,Cyan,None,Green,None,None,Black,Jungle,4
757,7587,53.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/757,No,Yellow,Single Spot,White,None,Orange,Blue,Blue,Red,Jungle,6
4390,7588,53.22,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4390,No,Yellow,None,Red,Black,None,Blue,Black,Blue,Sunset,5
1288,7589,53.21,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1288,No,Yellow,Single Spot,None,None,Blue,None,Cyan,Green,Jungle,4
5359,7590,53.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5359,No,Yellow,Big Spot,None,Black,None,Cyan,Purple,Black,Jungle,5
1880,7591,53.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1880,No,Yellow,Big Spot,None,None,None,Red,Purple,Black,Jungle,4
5208,7592,53.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5208,No,Yellow,Big Spot,None,Green,None,Red,None,Red,Fall,4
222,7593,53.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/222,No,Yellow,Three Spots,None,Black,Purple,Yellow,Black,Black,Fall,6
8902,7594,53.2,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8902,No,Yellow,Single Spot,Blue,None,Blue,Blue,Black,Blue,Jungle,6
2169,7595,53.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2169,No,Yellow,None,Red,None,Green,None,Green,Black,Jungle,4
6086,7596,53.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6086,No,Yellow,None,None,Blue,None,Blue,Cyan,Black,Sunset,4
2608,7597,53.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2608,No,Yellow,Three Spots,None,Green,Green,Red,None,Red,Jungle,5
2377,7598,53.18,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2377,No,Yellow,None,None,None,Green,Orange,Purple,Blue,Sunset,4
7064,7599,53.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7064,No,Yellow,Two Spots,None,Blue,Orange,None,Cyan,Blue,Jungle,5
3365,7600,53.17,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3365,No,Yellow,None,None,Blue,Green,Yellow,Purple,Red,Night,5
4431,7601,53.16,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/4431,No,Yellow,None,White,None,Red,Cyan,Purple,Blue,Jungle,5
7043,7602,53.16,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7043,No,Yellow,Big Spot,None,Black,None,Red,Blue,None,Fall,4
8696,7603,53.15,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8696,No,Yellow,Single Spot,Red,None,None,Orange,Blue,Black,Night,5
3912,7604,53.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3912,No,Yellow,None,Red,Black,None,Blue,Green,Black,Jungle,5
2504,7605,53.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2504,No,Yellow,Single Spot,White,Blue,Green,Blue,None,Blue,Night,6
3850,7606,53.14,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3850,No,Rotten,None,None,Blue,Red,Yellow,Green,Red,Fall,5
7894,7607,53.13,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7894,No,Yellow,Three Spots,None,None,None,Green,Black,Red,Fall,4
1506,7608,53.13,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1506,No,Yellow,Single Spot,None,Blue,None,Yellow,Black,Yellow,Sunset,5
2337,7609,53.13,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2337,No,Rotten,Two Spots,White,None,None,Yellow,Green,Green,Sunset,5
1151,7610,53.12,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1151,No,Yellow,Big Spot,None,Green,Green,Red,None,Red,Jungle,5
3165,7611,53.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3165,No,Yellow,Single Spot,Blue,None,Blue,Cyan,None,Blue,Sunset,5
1788,7612,53.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1788,No,Yellow,None,White,None,None,Green,Cyan,Red,Jungle,4
7963,7613,53.11,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7963,No,Yellow,None,Green,Black,None,Red,Black,None,Sunset,4
8625,7614,53.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8625,No,Yellow,Two Spots,White,Black,Green,Green,None,Red,Sunset,6
803,7615,53.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/803,No,Rotten,None,None,None,Green,Yellow,None,Green,Jungle,3
7073,7616,53.1,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7073,No,Yellow,Big Spot,None,Black,Green,Cyan,None,Blue,Night,5
699,7617,53.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/699,No,Yellow,Three Spots,None,Black,None,None,Black,None,Jungle,3
1921,7618,53.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1921,No,Yellow,Single Spot,White,None,Green,Red,Purple,Blue,Jungle,6
7785,7619,53.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/7785,No,Rotten,Two Spots,White,Black,Orange,Yellow,None,Blue,Sunset,6
2205,7620,53.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2205,No,Yellow,Three Spots,None,Black,Orange,Yellow,Blue,Blue,Fall,6
8923,7621,53.08,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/8923,No,Yellow,Single Spot,None,Black,Orange,Yellow,Cyan,Red,Sunset,6
3792,7622,53.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3792,No,Rotten,Single Spot,Blue,None,None,Cyan,None,Blue,Sunset,4
1130,7623,53.07,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/1130,No,Yellow,Three Spots,None,Black,None,None,Green,Green,Fall,4
6489,7624,53.06,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/6489,No,Yellow,Two Spots,None,Green,None,Orange,Green,Green,Fall,5
5584,7625,53.06,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5584,No,Yellow,None,None,Black,None,Red,Blue,None,Fall,3
9285,7626,53.05,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9285,No,Green,Two Spots,None,Black,None,None,Black,Green,Fall,4
2471,7627,53.05,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/2471,No,Yellow,None,Red,Blue,None,Yellow,Green,Blue,Fall,5
3,7628,53.04,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/3,No,Yellow,Single Spot,Green,None,Blue,Blue,None,Blue,Jungle,5
9280,7629,53.04,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/9280,No,Green,Single Spot,None,Black,Green,Orange,None,Green,Jungle,5
5169,7630,53.04,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5169,No,Rotten,Single Spot,Blue,None,None,Green,None,Red,Jungle,4
5716,7631,53.04,QmVjjJJ7XQKRbM5uBmDtTP9r22UZC1Wv55AT9p4yGecHpP/5716,No,Yellow,None,Blue,Black,Green,Orange,Blue,Blue,Sunset,6
