image,id,nft_rank,rarity_score,img_url,is_one_of_one,color,face,head,clothes,hands,feet,background,trait_count,color,face,head,clothes,hands,feet,background,trait_count
,9200,4698,51.38,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9200,No,Red,Amazed,None,None,Socks,None,Green,1,4.7,7.8,2.8,4.27167877,7.5,3.1,5.0,16.2
,9201,7227,44.13,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9201,No,Brown,Amazed,Band-Aid,Jeans,Boots,None,Blue,3,3.8,7.8,10.9,4.894762604,5.3,3.1,6.0,2.4
,9202,4551,52.07,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9202,No,Green,Angry,None,Wrestling Trunks,Sneakers,None,Blue,2,6.4,5.1,2.8,11.80637544,13.1,3.1,6.0,3.8
,9203,1475,99.04,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9203,No,Grey,Fearless,None,Jeans,Socks,Nunchakus,Red,3,3.6,3.1,2.8,4.894762604,7.5,70.4,4.3,2.4
,9204,6099,46.94,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9204,No,Brown,Laughing,Mohawk,Diaper,Bandages,Bandages,Blue,4,3.8,6.0,7.1,5.042864347,7.4,7.6,6.0,4.0
,9205,8974,39.25,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9205,No,Grey,Angry,None,Jeans,Socks,Black Gloves,Blue,3,3.6,5.1,2.8,4.894762604,7.5,6.9,6.0,2.4
,9206,7612,43.08,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9206,No,Grey,Amazed,Warpaint,Red Shorts,None,Black Gloves,Red,3,3.6,7.8,7.7,6.430868167,4.0,6.9,4.3,2.4
,9207,7721,42.77,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9207,No,Brown,Amazed,None,None,Bandages,Boxing Gloves,Blue,2,3.8,7.8,2.8,4.27167877,7.4,6.9,6.0,3.8
,9208,1623,91.28,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9208,No,Pink,Angry,Blue Mask,Wrestling Trunks,Boots,Bandages,Red,4,43.7,5.1,9.5,11.80637544,5.3,7.6,4.3,4.0
,9209,4047,54.48,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9209,No,Red,Amazed,None,Wrestling Trunks,Sneakers,Bandages,Red,3,4.7,7.8,2.8,11.80637544,13.1,7.6,4.3,2.4
,9210,7535,43.28,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9210,No,Brown,Angry,None,Jeans,Sneakers,Boxing Gloves,Red,3,3.8,5.1,2.8,4.894762604,13.1,6.9,4.3,2.4
,9211,7364,43.78,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9211,No,Grey,Bored,Mohawk,None,Claws,Black Gloves,Green,3,3.6,6.6,7.1,4.27167877,7.9,6.9,5.0,2.4
,9212,6350,46.32,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9212,No,Red,Laughing,Band-Aid,Red Shorts,None,Boxing Gloves,Green,3,4.7,6.0,10.9,6.430868167,4.0,6.9,5.0,2.4
,9213,1146,112.83,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9213,No,Green,Angry,Band-Aid,Red Shorts,Boots,Nunchakus,Red,4,6.4,5.1,10.9,6.430868167,5.3,70.4,4.3,4.0
,9214,5028,50.13,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9214,No,Grey,Bored,None,None,Boots,None,Yellow,1,3.6,6.6,2.8,4.27167877,5.3,3.1,8.2,16.2
,9215,1848,83.51,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9215,No,Brown,Laughing,None,Kimono,Bandages,Bracelets,Yellow,3,3.8,6.0,2.8,28.08988764,7.4,24.8,8.2,2.4
,9216,1038,117.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9216,No,Red,Laughing,Blue Mask,Wrestling Trunks,None,Nunchakus,Yellow,3,4.7,6.0,9.5,11.80637544,4.0,70.4,8.2,2.4
,9217,9243,38.29,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9217,No,Grey,Angry,Blue Mask,Diaper,None,None,Grey,2,3.6,5.1,9.5,5.042864347,4.0,3.1,4.2,3.8
,9218,2640,67.38,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9218,No,Grey,Angry,Coconut,Kimono,Boots,None,Grey,3,3.6,5.1,15.6,28.08988764,5.3,3.1,4.2,2.4
,9219,8350,41.05,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9219,No,Grey,Fearless,None,Wrestling Trunks,None,Bandages,Red,2,3.6,3.1,2.8,11.80637544,4.0,7.6,4.3,3.8
,9220,7895,42.32,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9220,No,Brown,Amazed,Mohawk,Red Shorts,Socks,None,Red,3,3.8,7.8,7.1,6.430868167,7.5,3.1,4.3,2.4
,9221,6234,46.60,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9221,No,Brown,Laughing,Mohawk,Red Shorts,Socks,Bandages,Grey,4,3.8,6.0,7.1,6.430868167,7.5,7.6,4.2,4.0
,9222,4201,53.64,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9222,No,Brown,Laughing,Band-Aid,Red Shorts,Bandages,Boxing Gloves,Yellow,4,3.8,6.0,10.9,6.430868167,7.4,6.9,8.2,4.0
,9223,3963,55.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9223,No,Green,Fearless,None,Jeans,Sneakers,Big Hands,Blue,3,6.4,3.1,2.8,4.894762604,13.1,16.3,6.0,2.4
,9224,2117,76.63,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9224,No,Red,Fearless,Red Mask,Diaper,Boots,Bandages,Pink,4,4.7,3.1,9.7,5.042864347,5.3,7.6,37.2,4.0
,9225,1483,98.70,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9225,No,Green,Scared,Coconut,Red Shorts,Socks,Big Hands,Green,4,6.4,37.5,15.6,6.430868167,7.5,16.3,5.0,4.0
,9226,415,157.61,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9226,No,Red,Scared,None,None,Rollers,None,Red,1,4.7,37.5,2.8,4.27167877,84.7,3.1,4.3,16.2
,9227,7095,44.44,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9227,No,Red,Laughing,Band-Aid,None,Bandages,None,Red,2,4.7,6.0,10.9,4.27167877,7.4,3.1,4.3,3.8
,9228,5003,50.22,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9228,No,Green,Bored,Blue Mask,Jeans,Sneakers,None,Red,3,6.4,6.6,9.5,4.894762604,13.1,3.1,4.3,2.4
,9229,3477,58.23,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9229,No,Green,Laughing,Band-Aid,Wrestling Trunks,Claws,Black Gloves,Red,4,6.4,6.0,10.9,11.80637544,7.9,6.9,4.3,4.0
,9230,9946,33.81,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9230,No,Brown,Fearless,Mohawk,Jeans,Boots,None,Grey,3,3.8,3.1,7.1,4.894762604,5.3,3.1,4.2,2.4
,9231,9581,36.97,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9231,No,Grey,Bored,None,Diaper,Boots,Boxing Gloves,Red,3,3.6,6.6,2.8,5.042864347,5.3,6.9,4.3,2.4
,9232,4164,53.90,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9232,No,Brown,Angry,Coconut,None,Bandages,Claws,Red,3,3.8,5.1,15.6,4.27167877,7.4,11.0,4.3,2.4
,9233,2800,65.15,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9233,No,Green,Laughing,Coconut,Robe,Sneakers,None,Green,3,6.4,6.0,15.6,13.6425648,13.1,3.1,5.0,2.4
,9234,5598,48.36,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9234,No,Red,Angry,Band-Aid,Red Shorts,Boots,Bandages,Red,4,4.7,5.1,10.9,6.430868167,5.3,7.6,4.3,4.0
,9235,5197,49.47,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9235,No,Grey,Amazed,None,Wrestling Trunks,Boots,Bandages,Yellow,3,3.6,7.8,2.8,11.80637544,5.3,7.6,8.2,2.4
,9236,1048,116.71,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9236,No,Brown,Angry,Monkey Hat,Red Shorts,None,None,Red,2,3.8,5.1,86.2,6.430868167,4.0,3.1,4.3,3.8
,9237,9283,38.17,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9237,No,Brown,Fearless,None,Jeans,Socks,Bandages,Blue,3,3.8,3.1,2.8,4.894762604,7.5,7.6,6.0,2.4
,9238,9982,32.95,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9238,No,Brown,Fearless,None,Diaper,Boots,None,Blue,2,3.8,3.1,2.8,5.042864347,5.3,3.1,6.0,3.8
,9239,2574,68.37,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9239,No,Grey,Laughing,None,None,Anklet,None,Red,1,3.6,6.0,2.8,4.27167877,28.1,3.1,4.3,16.2
,9240,4508,52.25,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9240,No,Green,Bored,None,None,None,Boxing Gloves,Green,1,6.4,6.6,2.8,4.27167877,4.0,6.9,5.0,16.2
,9241,3030,62.36,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9241,No,Grey,Amazed,Mohawk,Kimono,None,None,Green,2,3.6,7.8,7.1,28.08988764,4.0,3.1,5.0,3.8
,9242,721,130.18,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9242,No,Yellow,Fearless,Red Mask,Red Shorts,Sneakers,Black Gloves,Red,4,82.6,3.1,9.7,6.430868167,13.1,6.9,4.3,4.0
,9243,4562,52.02,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9243,No,Grey,Fearless,Band-Aid,None,None,Big Hands,Blue,2,3.6,3.1,10.9,4.27167877,4.0,16.3,6.0,3.8
,9244,3507,58.01,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9244,No,Green,Amazed,Coconut,Jeans,Bandages,Bandages,Red,4,6.4,7.8,15.6,4.894762604,7.4,7.6,4.3,4.0
,9245,7397,43.69,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9245,No,Green,Fearless,None,None,Socks,Bandages,Yellow,2,6.4,3.1,2.8,4.27167877,7.5,7.6,8.2,3.8
,9246,7937,42.21,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9246,No,Grey,Fearless,None,Diaper,None,None,Red,1,3.6,3.1,2.8,5.042864347,4.0,3.1,4.3,16.2
,9247,8705,40.03,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9247,No,Brown,Fearless,Warpaint,Diaper,Boots,Boxing Gloves,Grey,4,3.8,3.1,7.7,5.042864347,5.3,6.9,4.2,4.0
,9248,8507,40.63,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9248,No,Brown,Laughing,Blue Mask,None,Boots,None,Green,2,3.8,6.0,9.5,4.27167877,5.3,3.1,5.0,3.8
,9249,6311,46.41,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9249,No,Red,Amazed,None,Red Shorts,Boots,Claws,Blue,3,4.7,7.8,2.8,6.430868167,5.3,11.0,6.0,2.4
,9250,3756,56.20,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9250,No,Blue,Angry,Mohawk,None,Bandages,None,Green,2,20.5,5.1,7.1,4.27167877,7.4,3.1,5.0,3.8
,9251,7382,43.73,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9251,No,Grey,Laughing,None,Red Shorts,Bandages,Boxing Gloves,Yellow,3,3.6,6.0,2.8,6.430868167,7.4,6.9,8.2,2.4
,9252,7058,44.57,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9252,No,Green,Laughing,Blue Mask,Diaper,Claws,None,Red,3,6.4,6.0,9.5,5.042864347,7.9,3.1,4.3,2.4
,9253,5602,48.34,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9253,No,Brown,Fearless,Blue Mask,Robe,None,Bandages,Red,3,3.8,3.1,9.5,13.6425648,4.0,7.6,4.3,2.4
,9254,9719,36.12,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9254,No,Brown,Angry,None,Diaper,Socks,None,Green,2,3.8,5.1,2.8,5.042864347,7.5,3.1,5.0,3.8
,9255,7848,42.43,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9255,No,Brown,Bored,None,Diaper,Sneakers,None,Grey,2,3.8,6.6,2.8,5.042864347,13.1,3.1,4.2,3.8
,9256,1780,84.97,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9256,No,Red,Angry,None,Wrestling Trunks,None,None,Pink,1,4.7,5.1,2.8,11.80637544,4.0,3.1,37.2,16.2
,9257,5919,47.47,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9257,No,Brown,Amazed,Band-Aid,None,None,Black Gloves,Blue,2,3.8,7.8,10.9,4.27167877,4.0,6.9,6.0,3.8
,9258,4325,52.99,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9258,No,Grey,Fearless,Coconut,Diaper,None,Claws,Yellow,3,3.6,3.1,15.6,5.042864347,4.0,11.0,8.2,2.4
,9259,5439,48.83,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9259,No,Green,Amazed,Mohawk,Red Shorts,Boots,Bandages,Red,4,6.4,7.8,7.1,6.430868167,5.3,7.6,4.3,4.0
,9260,2207,74.52,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9260,No,Brown,Fearless,Mohawk,Diaper,Bandages,Boxing Gloves,Pink,4,3.8,3.1,7.1,5.042864347,7.4,6.9,37.2,4.0
,9261,8746,39.91,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9261,No,Red,Fearless,Red Mask,Jeans,None,Boxing Gloves,Grey,3,4.7,3.1,9.7,4.894762604,4.0,6.9,4.2,2.4
,9262,9304,38.09,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9262,No,Brown,Bored,None,Diaper,Claws,None,Green,2,3.8,6.6,2.8,5.042864347,7.9,3.1,5.0,3.8
,9263,3594,57.27,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9263,No,Red,Amazed,Red Mask,Wrestling Trunks,Bandages,Black Gloves,Green,4,4.7,7.8,9.7,11.80637544,7.4,6.9,5.0,4.0
,9264,4336,52.95,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9264,No,Grey,Angry,Red Mask,None,Bandages,Big Hands,Grey,3,3.6,5.1,9.7,4.27167877,7.4,16.3,4.2,2.4
,9265,5996,47.23,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9265,No,Brown,Bored,None,Red Shorts,None,None,Grey,1,3.8,6.6,2.8,6.430868167,4.0,3.1,4.2,16.2
,9266,4667,51.52,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9266,No,Grey,Fearless,Coconut,None,Sneakers,None,Green,2,3.6,3.1,15.6,4.27167877,13.1,3.1,5.0,3.8
,9267,7935,42.22,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9267,No,Brown,Angry,Blue Mask,Jeans,Boots,None,Yellow,3,3.8,5.1,9.5,4.894762604,5.3,3.1,8.2,2.4
,9268,8667,40.18,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9268,No,Green,Laughing,Mohawk,Diaper,Boots,None,Green,3,6.4,6.0,7.1,5.042864347,5.3,3.1,5.0,2.4
,9269,5894,47.53,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9269,No,Red,Bored,Band-Aid,None,Socks,Boxing Gloves,Grey,3,4.7,6.6,10.9,4.27167877,7.5,6.9,4.2,2.4
,9270,8173,41.55,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9270,No,Red,Bored,Mohawk,None,Boots,Boxing Gloves,Red,3,4.7,6.6,7.1,4.27167877,5.3,6.9,4.3,2.4
,9271,4999,50.23,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9271,No,Green,Angry,Red Mask,Wrestling Trunks,Socks,None,Red,3,6.4,5.1,9.7,11.80637544,7.5,3.1,4.3,2.4
,9272,4637,51.68,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9272,No,Blue,Fearless,None,None,Boots,Black Gloves,Green,2,20.5,3.1,2.8,4.27167877,5.3,6.9,5.0,3.8
,9273,8590,40.40,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9273,No,Red,Amazed,None,Red Shorts,Socks,None,Red,2,4.7,7.8,2.8,6.430868167,7.5,3.1,4.3,3.8
,9274,684,132.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9274,No,Grey,Knocked Out,None,None,Boots,None,Green,1,3.6,91.7,2.8,4.27167877,5.3,3.1,5.0,16.2
,9275,5221,49.42,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9275,No,Grey,Fearless,None,Diaper,Claws,Big Hands,Yellow,3,3.6,3.1,2.8,5.042864347,7.9,16.3,8.2,2.4
,9276,6855,45.08,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9276,No,Brown,Bored,Mohawk,Diaper,Bandages,Black Gloves,Grey,4,3.8,6.6,7.1,5.042864347,7.4,6.9,4.2,4.0
,9277,5153,49.66,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9277,No,Grey,Laughing,Band-Aid,None,Bandages,Black Gloves,Yellow,3,3.6,6.0,10.9,4.27167877,7.4,6.9,8.2,2.4
,9278,9011,39.13,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9278,No,Red,Fearless,Warpaint,None,Socks,None,Green,2,4.7,3.1,7.7,4.27167877,7.5,3.1,5.0,3.8
,9279,3593,57.29,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9279,No,Red,Amazed,Mohawk,Diaper,Bandages,Big Hands,Green,4,4.7,7.8,7.1,5.042864347,7.4,16.3,5.0,4.0
,9280,1620,91.37,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9280,No,Pink,Bored,Coconut,Jeans,Boots,Black Gloves,Red,4,43.7,6.6,15.6,4.894762604,5.3,6.9,4.3,4.0
,9281,9530,37.16,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9281,No,Brown,Bored,None,Jeans,Claws,None,Grey,2,3.8,6.6,2.8,4.894762604,7.9,3.1,4.2,3.8
,9282,2500,69.46,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9282,No,Grey,Laughing,Blue Mask,Red Shorts,Anklet,Black Gloves,Green,4,3.6,6.0,9.5,6.430868167,28.1,6.9,5.0,4.0
,9283,4232,53.53,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9283,No,Blue,Fearless,Mohawk,None,Socks,None,Grey,2,20.5,3.1,7.1,4.27167877,7.5,3.1,4.2,3.8
,9284,2053,78.28,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9284,No,Grey,Fearless,Mohawk,Wrestling Trunks,Anklet,Big Hands,Red,4,3.6,3.1,7.1,11.80637544,28.1,16.3,4.3,4.0
,9285,973,119.87,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9285,No,Grey,Amazed,Monkey Hat,Diaper,Socks,None,Red,3,3.6,7.8,86.2,5.042864347,7.5,3.1,4.3,2.4
,9286,138,255.70,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9286,No,Yellow,Fearless,None,None,None,None,Grey,0,82.6,3.1,2.8,4.27167877,4.0,3.1,4.2,151.5
,9287,2484,69.66,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9287,No,Green,Laughing,Warpaint,Red Shorts,Anklet,Boxing Gloves,Grey,4,6.4,6.0,7.7,6.430868167,28.1,6.9,4.2,4.0
,9288,9613,36.79,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9288,No,Grey,Fearless,Warpaint,Jeans,None,Boxing Gloves,Grey,3,3.6,3.1,7.7,4.894762604,4.0,6.9,4.2,2.4
,9289,8613,40.34,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9289,No,Red,Fearless,Mohawk,Diaper,Boots,Black Gloves,Grey,4,4.7,3.1,7.1,5.042864347,5.3,6.9,4.2,4.0
,9290,510,144.87,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9290,No,Brown,Bored,None,Robe,Rollers,Bracelets,Blue,3,3.8,6.6,2.8,13.6425648,84.7,24.8,6.0,2.4
,9291,7620,43.05,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9291,No,Grey,Bored,Red Mask,None,Boots,Black Gloves,Red,3,3.6,6.6,9.7,4.27167877,5.3,6.9,4.3,2.4
,9292,6889,45.00,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9292,No,Grey,Amazed,Red Mask,Jeans,None,None,Yellow,2,3.6,7.8,9.7,4.894762604,4.0,3.1,8.2,3.8
,9293,1631,90.99,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9293,No,Pink,Laughing,Blue Mask,Diaper,Socks,Claws,Red,4,43.7,6.0,9.5,5.042864347,7.5,11.0,4.3,4.0
,9294,3270,59.93,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9294,No,Brown,Amazed,Mohawk,Diaper,Sneakers,Claws,Yellow,4,3.8,7.8,7.1,5.042864347,13.1,11.0,8.2,4.0
,9295,7100,44.43,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9295,No,Green,Angry,None,Diaper,Socks,Claws,Grey,3,6.4,5.1,2.8,5.042864347,7.5,11.0,4.2,2.4
,9296,4858,50.78,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9296,No,Brown,Laughing,Warpaint,Jeans,Bandages,Claws,Blue,4,3.8,6.0,7.7,4.894762604,7.4,11.0,6.0,4.0
,9297,7048,44.61,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9297,No,Grey,Laughing,None,Robe,Socks,None,Grey,2,3.6,6.0,2.8,13.6425648,7.5,3.1,4.2,3.8
,9298,3081,61.84,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9298,No,Blue,Amazed,Band-Aid,Diaper,None,Boxing Gloves,Red,3,20.5,7.8,10.9,5.042864347,4.0,6.9,4.3,2.4
,9299,2133,76.29,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9299,No,Brown,Scared,Band-Aid,Red Shorts,Claws,None,Red,3,3.8,37.5,10.9,6.430868167,7.9,3.1,4.3,2.4
,9300,8904,39.48,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9300,No,Brown,Amazed,None,Red Shorts,Socks,None,Red,2,3.8,7.8,2.8,6.430868167,7.5,3.1,4.3,3.8
,9301,6406,46.21,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9301,No,Grey,Laughing,Blue Mask,None,None,Boxing Gloves,Yellow,2,3.6,6.0,9.5,4.27167877,4.0,6.9,8.2,3.8
,9302,1732,86.38,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9302,No,Pink,Bored,None,Diaper,Boots,Big Hands,Grey,3,43.7,6.6,2.8,5.042864347,5.3,16.3,4.2,2.4
,9303,5586,48.39,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9303,No,Green,Fearless,None,None,Socks,None,Green,1,6.4,3.1,2.8,4.27167877,7.5,3.1,5.0,16.2
,9304,8187,41.51,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9304,No,Red,Amazed,Mohawk,Jeans,Bandages,None,Grey,3,4.7,7.8,7.1,4.894762604,7.4,3.1,4.2,2.4
,9305,2654,67.23,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9305,No,Brown,Bored,Mohawk,Red Shorts,Anklet,Boxing Gloves,Red,4,3.8,6.6,7.1,6.430868167,28.1,6.9,4.3,4.0
,9306,9004,39.15,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9306,No,Red,Laughing,None,Jeans,None,Black Gloves,Blue,2,4.7,6.0,2.8,4.894762604,4.0,6.9,6.0,3.8
,9307,6241,46.58,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9307,No,Brown,Angry,Warpaint,Jeans,Boots,Bandages,Yellow,4,3.8,5.1,7.7,4.894762604,5.3,7.6,8.2,4.0
,9308,7792,42.59,Qmak8RVrMWWLEsGtTgVqUJ5a7kkouM2atjyynWT5qQCP2N/9308,No,Red,Laughing,Red Mask,Diaper,Bandages,None,Red,3,4.7,6.0,9.7,5.042864347,7.4,3.1,4.3,2.4
